"cc_iso3c","ref_year","variable","value"
"JAM",2021,"gdb_land",43.162312500000006
"JAM",2021,"gdb_procurement",41.86425
"JAM",2021,"gdb_pubfin",43.1715
"JOR",2021,"gdb_capabilities",37.016666666666666
"JOR",2021,"gdb_climate",5.348631749999999
"JOR",2021,"gdb_company",14.903625
"JOR",2021,"gdb_governance",34.7
"JOR",2021,"gdb_health",4.928333333333333
"JOR",2021,"gdb_integrity",14.02492088607595
"JOR",2021,"gdb_land",0
"JOR",2021,"gdb_procurement",21.523424999999996
"JOR",2021,"gdb_pubfin",27.962125
"KAZ",2021,"gdb_capabilities",55.13333333333334
"KAZ",2021,"gdb_climate",8.6974635
"KAZ",2021,"gdb_company",51.43766875
"KAZ",2021,"gdb_governance",40.400000000000006
"KAZ",2021,"gdb_health",20.996499999999997
"KAZ",2021,"gdb_integrity",28.923628691983126
"KAZ",2021,"gdb_land",34.659
"KAZ",2021,"gdb_procurement",86.78999999999999
"KAZ",2021,"gdb_pubfin",66.1235
"KEN",2021,"gdb_capabilities",2.7999999999999994
"KEN",2021,"gdb_climate",24.745497
"KEN",2021,"gdb_company",8.91
"KEN",2021,"gdb_governance",46
"KEN",2021,"gdb_health",24.57333333333333
"KEN",2021,"gdb_integrity",14.212816455696203
"KEN",2021,"gdb_land",0
"KEN",2021,"gdb_procurement",38.22761249999999
"KEN",2021,"gdb_pubfin",58.778625000000005
"KGZ",2021,"gdb_capabilities",15.066666666666666
"KGZ",2021,"gdb_climate",12.147672749999998
"KGZ",2021,"gdb_company",15.9885
"KGZ",2021,"gdb_governance",17.700000000000003
"KGZ",2021,"gdb_health",42.861666666666665
"KGZ",2021,"gdb_integrity",15.374662447257386
"KGZ",2021,"gdb_land",0
"KGZ",2021,"gdb_procurement",73.08149999999998
"KGZ",2021,"gdb_pubfin",26.9632
"KHM",2021,"gdb_capabilities",21.800000000000004
"KHM",2021,"gdb_climate",0
"KHM",2021,"gdb_company",8.622250000000001
"KHM",2021,"gdb_governance",0.6799999999999997
"KHM",2021,"gdb_health",10.196666666666665
"KHM",2021,"gdb_integrity",1.0680379746835444
"KHM",2021,"gdb_land",31.450499999999998
"KHM",2021,"gdb_procurement",0
"KHM",2021,"gdb_pubfin",53.2265
"KOR",2021,"gdb_capabilities",81.5
"KOR",2021,"gdb_climate",49.00527149999999
"KOR",2021,"gdb_company",58.351625
"KOR",2021,"gdb_governance",79.3
"KOR",2021,"gdb_health",72.51833333333335
"KOR",2021,"gdb_integrity",33.38067774261604
"KOR",2021,"gdb_land",62.74075000000001
"KOR",2021,"gdb_procurement",81.334
"KOR",2021,"gdb_pubfin",84.62970000000001
"LBR",2021,"gdb_capabilities",6.666666666666666
"LBR",2021,"gdb_climate",32.496593250000004
"LBR",2021,"gdb_company",4.488
"LBR",2021,"gdb_governance",0
"LBR",2021,"gdb_health",10.113833333333332
"LBR",2021,"gdb_integrity",17.73648470464135
"LBR",2021,"gdb_land",7.05825
"LBR",2021,"gdb_procurement",26.23995
