"cc_iso3c","ref_year","variable","value"
"LTU",2020,"gci_capacity_development",20
"LTU",2020,"gci_cooperative_measures",19.41
"LUX",2020,"gci_legal_measures",20
"LUX",2020,"gci_technical_measures",19.54
"LUX",2020,"gci_organisational_measures",18.98
"LUX",2020,"gci_capacity_development",19.48
"LUX",2020,"gci_cooperative_measures",19.41
"LVA",2020,"gci_legal_measures",20
"LVA",2020,"gci_technical_measures",19.21
"LVA",2020,"gci_organisational_measures",18.98
"LVA",2020,"gci_capacity_development",19.09
"LVA",2020,"gci_cooperative_measures",20
"MAR",2020,"gci_legal_measures",18.4
"MAR",2020,"gci_technical_measures",17.94
"MAR",2020,"gci_organisational_measures",12.37
"MAR",2020,"gci_capacity_development",15.24
"MAR",2020,"gci_cooperative_measures",18.46
"MCO",2020,"gci_legal_measures",16
"MCO",2020,"gci_technical_measures",12.77
"MCO",2020,"gci_organisational_measures",12.7
"MCO",2020,"gci_capacity_development",13.75
"MCO",2020,"gci_cooperative_measures",17.34
"MDA",2020,"gci_legal_measures",16.73
"MDA",2020,"gci_technical_measures",16.86
"MDA",2020,"gci_organisational_measures",13.21
"MDA",2020,"gci_capacity_development",13.09
"MDA",2020,"gci_cooperative_measures",15.89
"MDG",2020,"gci_legal_measures",8.96
"MDG",2020,"gci_technical_measures",4.11
"MDG",2020,"gci_organisational_measures",3
"MDG",2020,"gci_capacity_development",3.47
"MDG",2020,"gci_cooperative_measures",3.78
"MDV",2020,"gci_legal_measures",0
"MDV",2020,"gci_technical_measures",0
"MDV",2020,"gci_organisational_measures",2.95
"MDV",2020,"gci_capacity_development",0
"MDV",2020,"gci_cooperative_measures",0
"MEX",2020,"gci_legal_measures",15.61
"MEX",2020,"gci_technical_measures",17.9
"MEX",2020,"gci_organisational_measures",14.7
"MEX",2020,"gci_capacity_development",16.13
"MEX",2020,"gci_cooperative_measures",17.34
"MHL",2020,"gci_legal_measures",0.83
"MHL",2020,"gci_technical_measures",0
"MHL",2020,"gci_organisational_measures",0
"MHL",2020,"gci_capacity_development",0
"MHL",2020,"gci_cooperative_measures",4.07
"MKD",2020,"gci_legal_measures",20
"MKD",2020,"gci_technical_measures",12.37
"MKD",2020,"gci_organisational_measures",18.98
"MKD",2020,"gci_capacity_development",18.57
"MKD",2020,"gci_cooperative_measures",20
"MLI",2020,"gci_legal_measures",5.89
"MLI",2020,"gci_technical_measures",0
"MLI",2020,"gci_organisational_measures",0
"MLI",2020,"gci_capacity_development",0
"MLI",2020,"gci_cooperative_measures",4.26
"MLT",2020,"gci_legal_measures",20
"MLT",2020,"gci_technical_measures",15.59
"MLT",2020,"gci_organisational_measures",13.41
"MLT",2020,"gci_capacity_development",18.76
"MLT",2020,"gci_cooperative_measures",15.89
"MMR",2020,"gci_legal_measures",9.39
"MMR",2020,"gci_technical_measures",3.64
"MMR",2020,"gci_organisational_measures",4.71
"MMR",2020,"gci_capacity_development",8.92
"MMR",2020,"gci_cooperative_measures",9.75
"MNE",2020,"gci_legal_measures",14.61
"MNE",2020,"gci_technical_measures",7.48
"MNE",2020,"gci_organisational_measures",12
"MNE",2020,"gci_capacity_development",3.18
"MNE",2020,"gci_cooperative_measures",15.97
"MNG",2020,"gci_legal_measures",9
"MNG",2020,"gci_technical_measures",6.02
"MNG",2020,"gci_organisational_measures",3.13
"MNG",2020,"gci_capacity_development",1.23
"MNG",2020,"gci_cooperative_measures",6.82
"MOZ",2020,"gci_legal_measures",8.19
"MOZ",2020,"gci_technical_measures",4.62
"MOZ",2020,"gci_organisational_measures",3.92
"MOZ",2020,"gci_capacity_development",0
"MRT",2020,"gci_legal_measures",12.55
"MRT",2020,"gci_technical_measures",0
"MRT",2020,"gci_organisational_measures",6.39
"MRT",2020,"gci_capacity_development",0
"MRT",2020,"gci_cooperative_measures",0
"MUS",2020,"gci_legal_measures",19.27
"MUS",2020,"gci_technical_measures",20
"MUS",2020,"gci_organisational_measures",18.38
"MUS",2020,"gci_capacity_development",19.54
"MUS",2020,"gci_cooperative_measures",19.7
"MWI",2020,"gci_legal_measures",10.98
"MWI",2020,"gci_technical_measures",5.92
"MWI",2020,"gci_organisational_measures",8.4
"MWI",2020,"gci_capacity_development",6
"MWI",2020,"gci_cooperative_measures",5.54
"MYS",2020,"gci_legal_measures",20
"MYS",2020,"gci_technical_measures",19.08
"MYS",2020,"gci_organisational_measures",18.98
"MYS",2020,"gci_capacity_development",20
"MYS",2020,"gci_cooperative_measures",20
"NAM",2020,"gci_legal_measures",2.84
"NAM",2020,"gci_technical_measures",0
"NAM",2020,"gci_organisational_measures",0
"NAM",2020,"gci_capacity_development",2.34
"NAM",2020,"gci_cooperative_measures",6.3
"NER",2020,"gci_legal_measures",5.87
"NER",2020,"gci_technical_measures",0
"NER",2020,"gci_organisational_measures",0
"NER",2020,"gci_capacity_development",1.23
"NER",2020,"gci_cooperative_measures",4.26
"NGA",2020,"gci_legal_measures",20
"NGA",2020,"gci_technical_measures",17.09
"NGA",2020,"gci_organisational_measures",18.98
"NGA",2020,"gci_capacity_development",12.21
"NGA",2020,"gci_cooperative_measures",16.48
"NIC",2020,"gci_legal_measures",4.74
"NIC",2020,"gci_technical_measures",0
