"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2023",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2023",161.447,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2023",16.465,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2023",44.89,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2023",33.878,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2023",11.586,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2023",21.585,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2023",0.942,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2023",4.297,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2023",8.837,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2023",10.174,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2023",8.627,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2023",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2023",178.956,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2023",12.665,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2023",95.585,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2023",29.268,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2023",18.874,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2023",12.034,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2023",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2023",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2023",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2023",9.127,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2023",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2023",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2022",364.928,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2022",256.037,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2022",78.078,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2022",19.232,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2022",11.581,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2022",175.951,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2022",103.452,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2022",50.335,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2022",11.267,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2022",10.898,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2022",188.977,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2022",152.585,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2022",27.742,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2022",7.966,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2022",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2022",364.928,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2022",32.473,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2022",152.159,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2022",71.405,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2022",30.993,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2022",32.045,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2022",0.909,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2022",4.801,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2022",9.33,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2022",19.232,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2022",11.251,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2022",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2022",175.951,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2022",19.049,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2022",48.316,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2022",36.086,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2022",13.163,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2022",22.219,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2022",0.909,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2022",4.801,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2022",9.243,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2022",11.267,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2022",10.636,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2022",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2022",188.977,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2022",13.424,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2022",103.843,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2022",35.319,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2022",17.829,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2022",9.826,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2022",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2022",0,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2022",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2022",7.966,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2022",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2022",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2021",340.661,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2021",234.757,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2021",76.604,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2021",21.898,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2021",7.402,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2021",162.328,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2021",87.885,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2021",52.705,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2021",14.444,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2021",7.295,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2021",178.333,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2021",146.873,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2021",23.9,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2021",7.454,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2021",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2021",340.661,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2021",28.124,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2021",143.218,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2021",63.416,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2021",33.291,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2021",30.795,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2021",0.564,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2021",5.209,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2021",6.747,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2021",21.898,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2021",6.62,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2021",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2021",162.328,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2021",13.728,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2021",45.109,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2021",29.047,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2021",15.016,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2021",25.356,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2021",0.481,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2021",5.209,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2021",6.643,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2021",14.444,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2021",6.513,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2021",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2021",178.333,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2021",14.396,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2021",98.108,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2021",34.369,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2021",18.275,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2021",5.439,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2021",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2021",0,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2021",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2021",7.454,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2021",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2021",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2020",345.272,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2020",234.24,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2020",81.446,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2020",20.63,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2020",8.956,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2020",167.441,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2020",89.679,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2020",55.569,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2020",13.89,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2020",8.304,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2020",177.831,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2020",144.562,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2020",25.877,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2020",6.74,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2020",0.652,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2020",345.272,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2020",33.621,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2020",144.203,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2020",56.417,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2020",34.443,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2020",35.148,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2020",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2020",3.945,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2020",7.531,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2020",20.63,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2020",8.084,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2020",0.872,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2020",167.441,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2020",17.108,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2020",46.273,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2020",26.299,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2020",14.591,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2020",29.179,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2020",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2020",3.888,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2020",7.531,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2020",13.89,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2020",7.658,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2020",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2020",177.831,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2020",16.513,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2020",97.931,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2020",30.118,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2020",19.852,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2020",5.969,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2020",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2020",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2020",0,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2020",6.74,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2020",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2020",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2019",343.604,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2019",232.646,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2019",81.809,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2019",20.897,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2019",8.252,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2019",169.789,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2019",93.353,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2019",55.875,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2019",13.222,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2019",7.34,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2019",173.815,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2019",139.293,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2019",25.934,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2019",7.675,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2019",0.913,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2019",343.604,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2019",40.657,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2019",131.188,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2019",60.801,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2019",33.061,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2019",32.224,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2019",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2019",6.147,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2019",10.037,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2019",20.897,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2019",8.03,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2019",,"U",,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2019",169.789,,,,"R1:3513"
"PRY","BX:14043","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2019",23.212,,,,"R1:3513"
